17;99
17;9
17;98
17;78
17;96
17;12
17;67
17;81
17;22
17;32
17;52
17;92
17;20
17;31
17;56
17;2
17;33
17;77
17;4
17;26
17;79
17;51
17;60
17;64
17;29
17;59
17;54
17;68
17;43
17;37
17;53
17;35
17;5
17;1
17;75
17;82
17;45
17;72
17;25
17;23
17;48
17;70
17;41
17;8
17;16
17;76
17;94
18;98
18;39
18;31
18;79
18;43
18;85
18;63
18;33
18;52
18;95
18;6
18;8
18;5
18;67
18;82
18;59
18;2
18;60
18;4
18;92
18;3
18;55
18;73
18;32
18;80
18;42
18;26
18;62
18;1
18;13
18;70
18;40
18;88
18;20
18;48
18;57
18;83
18;77
18;49
18;71
18;37
18;35
18;81
18;91
18;65
18;44
18;30
18;96
19;84
19;62
19;78
19;25
19;68
19;83
19;59
19;50
19;79
19;88
19;7
19;96
19;23
19;24
19;99
19;37
19;57
19;13
19;92
19;81
19;8
19;38
19;64
19;45
19;35
19;30
19;22
19;93
19;76
19;10
19;53
19;90
19;26
19;4
19;19
19;6
19;47
19;48
19;94
19;3
19;51
19;77
19;21
19;46
19;60
19;98
19;20
19;1
19;44
19;91
19;97
19;29
19;12
19;70
19;32
19;5
19;82
19;95
19;80
19;15
20;98
20;38
20;48
20;55
20;68
20;77
20;36
20;5
20;22
20;17
20;75
20;52
20;25
20;18
20;43
20;51
20;93
20;35
20;53
20;45
20;91
20;70
20;54
20;26
20;19
20;2
20;21
20;83
20;84
20;82
20;89
20;62
20;42
20;4
20;90
20;20
20;81
20;7
20;23
20;85
20;8
20;66
20;9
20;14
20;95
20;78
20;34
20;72
20;57
20;59
20;30
20;64
20;1
20;94
20;39
20;16
20;29
20;79
20;87
20;76
20;61
20;49
20;88
20;69
20;56
20;46
20;71
20;28
20;40
20;58
20;37
20;31
20;44
20;6
20;65
20;15
20;13
20;73
20;63
20;99
21;65
21;94
21;70
21;83
21;85
21;5
21;89
21;55
21;53
21;31
21;20
21;29
21;75
21;24
21;81
21;28
21;76
21;54
21;22
21;13
21;17
21;56
21;48
21;14
21;95
21;41
21;8
21;49
21;88
21;97
21;59
21;84
21;1
21;57
21;25
21;96
21;63
21;12
21;27
21;78
22;75
22;20
22;37
22;5
22;25
22;94
22;10
22;72
22;4
22;97
22;59
22;26
22;16
22;38
22;89
22;88
22;48
22;14
22;39
22;77
22;55
22;49
22;53
22;78
22;91
22;76
22;95
22;80
22;57
22;70
22;56
22;13
22;9
22;23
22;28
22;44
22;73
22;79
22;46
22;90
22;93
22;30
22;99
22;19
22;17
22;52
22;35
22;31
22;86
22;65
22;61
22;84
22;45
22;1
22;64
22;81
22;3
22;68
22;40
22;12
22;82
22;69
22;7
22;51
22;8
22;42
22;29
22;24
22;21
22;92
22;36
22;47
22;6
22;58
22;33
22;96
22;11
22;60
22;54
22;83
22;41
22;43
22;32
22;18
22;85
22;50
22;71
22;34
22;63
22;66
22;27
22;74
23;11
23;75
23;40
23;5
23;41
23;63
23;60
23;48
23;15
23;93
23;94
23;64
23;87
23;50
23;68
23;51
23;78
23;49
23;24
23;76
23;2
23;26
23;80
23;59
23;61
23;53
23;84
23;4
23;99
23;1
23;71
23;44
23;83
23;12
23;58
23;29
23;22
23;54
23;69
23;96
23;3
23;90
23;32
23;38
23;88
23;85
23;28
23;13
23;16
23;52
23;39
23;34
23;46
23;27
23;19
23;95
23;7
23;47
23;31
23;18
23;17
23;73
23;25
23;42
23;43
23;20
23;79
23;9
23;57
23;30
23;8
23;89
23;35
23;92
23;72
23;56
23;74
23;81
23;91
23;67
23;23
23;77
23;33
23;21
23;65
23;70
23;10
24;44
24;87
24;63
24;64
24;92
24;79
24;53
24;83
24;75
24;93
24;1
24;32
24;76
24;71
24;90
24;41
24;98
24;14
24;78
24;88
24;57
24;54
24;43
24;20
24;13
24;36
24;47
24;51
24;85
24;4
24;99
24;56
24;94
24;34
24;80
24;40
24;22
24;12
24;66
24;84
24;35
24;59
24;11
24;95
24;55
24;50
24;73
24;26
24;23
24;48
24;61
24;33
24;8
24;58
24;65
24;5
24;7
24;10
24;6
24;91
24;60
24;38
24;19
24;97
24;30
24;45
24;74
24;70
24;96
24;2
24;68
24;89
24;77
24;3
24;86
24;81
24;69
25;94
25;99
25;34
25;38
25;45
25;22
25;42
25;75
25;61
25;46
25;26
25;47
25;58
25;66
25;90
25;63
25;51
25;74
25;31
25;6
25;69
25;95
25;4
25;67
25;12
25;62
25;71
25;84
25;24
25;29
25;81
26;82
26;35
26;57
26;73
26;46
26;95
26;31
26;96
26;65
26;68
26;53
26;54
26;63
26;1
26;58
26;81
26;21
26;67
26;24
26;30
26;18
26;83
26;84
26;7
26;94
26;8
26;10
26;42
26;13
26;29
26;4
26;20
26;50
26;14
26;62
26;43
26;66
26;19
26;48
26;15
26;12
27;66
27;94
27;65
27;97
27;79
27;87
27;56
27;19
27;4
27;28
27;98
27;59
27;15
27;92
27;70
27;47
27;82
27;24
27;27
27;42
27;75
27;52
27;51
27;8
27;22
27;74
27;91
27;96
27;38
27;84
27;77
27;90
27;26
27;45
27;71
27;63
27;55
27;53
27;89
27;88
27;80
27;16
27;20
27;6
27;33
27;99
27;21
27;61
27;41
27;7
27;62
27;83
27;72
27;36
27;46
27;49
27;57
27;37
27;60
27;3
27;9
27;5
27;44
27;29
27;95
27;58
27;12
27;85
27;68
27;31
27;25
27;35
27;10
28;49
28;73
28;70
28;92
28;47
28;65
28;66
28;20
28;64
28;71
28;10
29;28
29;19
29;78
29;80
29;11
29;49
29;34
29;3
29;42
29;92
29;23
29;18
29;32
29;53
29;35
29;14
29;72
29;77
29;96
29;60
29;51
29;40
29;58
29;98
29;48
29;43
29;20
29;57
29;12
29;93
29;2
29;82
29;70
29;17
29;46
29;4
29;56
29;88
29;73
29;89
29;66
29;36
29;22
30;56
30;45
30;52
30;68
30;27
30;7
30;8
30;61
30;91
30;98
30;35
30;29
30;16
30;11
30;51
30;80
30;49
30;97
30;44
30;24
30;87
30;47
30;17
30;32
30;4
30;46
30;42
30;63
30;76
30;25
30;73
30;38
30;40
30;64
30;90
30;95
30;66
30;26
30;74
30;34
30;6
30;88
30;21
30;30
30;43
30;79
30;28
30;13
30;89
30;99
30;39
30;37
30;58
30;69
31;88
31;72
31;77
31;58
31;96
31;3
32;19
32;51
32;74
32;39
32;26
32;91
32;66
32;55
32;2
32;76
32;80
32;8
32;75
32;87
32;41
32;45
32;69
32;96
32;52
32;59
32;36
32;4
32;77
32;3
32;15
32;60
32;79
32;89
32;92
32;14
32;54
32;16
32;98
32;33
32;64
32;18
32;49
32;62
32;44
32;90
32;63
32;46
32;93
32;30
32;38
32;13
32;43
32;84
32;78
32;5
32;11
32;85
32;94
32;53
32;24
32;61
32;42
32;27
32;72
32;1
32;70
32;58
32;50
32;83
32;57
32;23
32;73
32;20
32;28
32;34
32;82
32;9
32;40
32;81
32;68
32;21
32;25
32;37
32;6
32;7
32;47
32;95
32;97
32;86
33;11
33;88
33;77
33;91
33;74
33;31
33;47
33;39
33;12
33;18
33;96
33;45
33;93
33;44
33;20
33;86
33;57
33;56
33;23
33;59
33;14
33;33
33;73
33;9
33;17
33;5
33;87
33;52
33;29
33;90
33;67
33;19
33;83
33;64
33;8
33;79
33;53
33;35
33;21
33;51
33;1
33;38
33;6
33;2
34;99
34;51
34;95
34;88
34;24
34;60
34;23
34;56
34;92
34;59
34;48
34;83
34;77
34;44
34;62
34;27
34;15
34;86
34;52
34;20
34;70
34;6
34;81
34;18
34;28
34;21
34;50
34;73
34;65
34;89
34;38
34;41
34;16
34;66
34;12
34;2
34;58
34;34
34;40
34;13
34;3
34;36
34;84
34;93
34;79
34;33
34;53
34;55
34;69
34;43
34;96
34;5
34;87
34;54
34;49
34;85
34;4
34;35
34;82
34;72
34;30
34;68
34;91
34;11
34;98
34;7
34;26
34;9
34;67
34;64
34;61
34;25
34;63
34;76
34;80
34;42
34;1
34;39
34;8
34;97
34;22
34;78
34;32
34;57
34;29
34;90
34;71
34;37
34;14
35;80
35;1
35;98
35;31
35;93
35;88
35;23
35;65
35;39
35;54
35;69
35;97
35;64
35;91
35;79
35;34
35;86
35;26
35;42
35;45
35;36
35;11
35;74
35;16
35;22
35;5
35;67
35;29
35;57
35;75
35;24
35;51
35;47
35;63
35;13
35;2
35;96
35;27
35;59
35;6
35;44
35;71
35;53
35;43
35;12
35;30
35;4
35;77
35;76
35;18
35;50
35;73
35;8
35;89
35;84
35;87
35;33
35;95
35;55
35;10
35;60
35;83
35;85
35;17
35;19
35;35
35;25
35;81
35;68
35;15
35;28
35;78
35;61
35;40
35;14
35;38
35;3
35;58
35;21
35;32
35;7
35;41
35;56
35;9
35;90
35;49
35;70
36;32
36;23
36;62
36;11
36;13
36;40
36;82
36;2
36;26
36;35
36;42
36;7
36;49
36;25
36;12
36;94
36;78
36;79
36;38
36;33
36;55
36;27
36;63
36;97
36;91
36;28
36;69
36;22
36;92
36;88
36;14
36;50
36;66
36;56
36;43
36;53
36;39
36;31
36;8
36;93
36;46
36;47
36;6
36;51
36;75
36;96
36;41
36;19
36;59
36;77
36;98
36;81
36;54
36;57
36;1
36;44
36;87
36;68
36;72
36;65
36;52
36;18
36;86
36;29
36;84
36;30
36;36
36;74
36;15
36;48
36;34
36;45
36;76
36;64
36;20
36;16
36;71
36;21
36;70
36;58
36;95
36;17
36;4
36;5
36;3
36;61
36;9
37;98
38;36
38;19
38;82
38;61
38;60
38;11
38;77
38;16
38;47
38;37
38;87
38;58
38;12
38;3
38;38
38;92
38;97
38;31
38;42
38;22
38;25
38;95
38;86
38;80
38;24
38;85
38;94
38;10
38;32
38;55
38;65
38;71
38;67
38;54
38;70
38;62
38;27
38;13
38;56
38;99
38;74
38;68
38;88
38;64
38;40
38;51
38;15
38;35
38;90
38;50
38;46
38;33
38;45
38;49
38;14
38;1
38;30
38;66
38;43
38;8
38;44
38;84
38;48
38;17
38;6
38;96
38;75
38;21
38;57
38;26
38;69
38;18
38;52
38;7
38;83
38;29
38;63
38;73
38;2
38;39
38;4
38;91
38;98
38;9
38;20
38;72
38;81
38;79
38;76
38;41
38;78
38;5
38;23
38;93
38;34
38;53
39;95
39;10
39;77
39;43
39;79
39;64
39;70
39;36
39;26
39;21
39;7
39;25
39;5
39;49
39;92
39;6
39;80
39;75
39;60
39;66
39;39
39;19
39;46
39;59
39;67
39;68
39;94
39;62
39;41
39;78
39;54
39;32
39;93
39;52
39;90
39;42
39;2
39;47
39;55
39;82
39;73
39;8
39;98
39;24
39;1
39;57
39;85
39;87
39;72
39;40
39;38
39;33
39;17
39;3
40;25
40;46
40;34
40;60
40;64
40;75
40;15
40;70
40;58
40;66
40;90
40;67
40;77
40;86
40;48
40;85
40;26
41;83
41;56
41;92
41;50
41;73
41;58
41;11
41;91
41;21
41;84
41;59
41;77
41;75
41;68
41;1
41;62
41;42
41;49
41;90
41;55
41;80
41;7
41;53
41;45
41;71
41;46
41;9
41;20
41;74
41;89
41;15
41;19
41;54
41;31
41;82
41;13
41;36
41;8
41;43
41;41
41;51
41;16
41;79
41;88
41;24
41;6
41;64
41;22
41;63
41;3
41;40
41;27
41;4
41;99
41;93
41;39
41;96
41;52
41;32
41;65
41;66
41;76
41;78
41;29
41;57
41;60
41;25
41;94
41;44
41;38
41;33
41;67
41;28
41;2
41;26
41;37
41;81
41;14
41;30
41;72
41;34
41;23
41;35
41;85
41;5
41;98
41;70
41;18
41;12
41;17
41;95
41;47
41;86
41;61
41;87
41;10
41;97
41;69
41;48
42;66
42;32
42;91
42;54
42;70
42;34
42;21
42;55
42;48
42;17
42;1
42;92
42;74
42;60
42;96
42;16
42;37
42;85
42;44
42;15
42;72
42;82
42;30
42;78
42;68
42;90
42;35
42;80
42;29
42;83
42;8
42;7
42;5
42;59
42;45
42;23
42;84
42;27
42;94
42;64
42;62
42;97
42;9
42;39
42;51
42;10
42;20
42;43
42;56
42;65
42;33
42;89
42;69
42;98
42;95
42;36
42;26
42;11
42;4
42;58
43;9
43;21
43;44
43;13
43;17
43;65
43;28
43;42
43;97
43;8
43;99
43;15
43;58
43;61
43;81
43;19
43;50
43;31
43;16
43;36
43;77
43;53
43;22
43;93
43;87
43;32
43;5
43;25
43;2
43;57
43;72
43;95
43;86
43;33
43;89
43;6
43;62
43;12
43;59
43;91
43;98
43;85
43;67
43;30
43;83
43;56
43;14
43;84
43;76
43;69
43;41
43;37
43;3
43;35
43;88
43;38
43;82
43;4
43;79
44;52
44;85
44;38
44;70
44;45
44;32
44;90
44;46
44;31
44;22
44;94
44;29
44;78
44;83
44;95
44;74
44;67
44;12
44;91
44;89
44;86
44;47
44;34
44;88
44;8
44;87
44;35
44;2
44;15
44;82
44;93
44;13
44;81
44;18
44;75
44;40
44;92
44;55
44;42
44;28
44;16
44;96
44;84
44;3
44;80
44;9
44;14
44;66
44;26
44;64
44;72
44;10
44;43
44;49
44;69
44;11
44;51
44;59
44;99
44;33
44;41
44;37
44;77
44;23
44;61
44;68
44;62
44;71
44;25
44;17
44;1
44;7
44;63
44;24
44;5
44;79
44;4
44;73
44;58
44;27
44;36
44;60
44;20
44;44
44;56
44;19
44;76
44;50
44;98
44;6
44;53
44;54
44;39
44;97
44;57
44;21
44;48
45;20
45;53
45;14
45;88
45;54
45;90
45;52
45;24
45;73
45;85
45;39
45;13
45;5
45;40
45;19
45;71
45;59
45;72
45;48
45;38
45;69
45;98
45;35
45;11
45;28
45;51
45;18
45;55
45;34
45;77
45;29
46;17
46;32
46;31
46;78
46;14
46;48
46;54
46;93
46;73
46;18
46;22
46;60
46;61
46;83
46;65
46;80
46;28
46;20
46;1
46;43
46;27
46;21
46;35
46;99
46;69
46;75
46;87
46;46
46;33
46;77
46;45
46;37
46;40
46;86
46;98
46;12
46;62
46;13
46;25
46;71
46;44
46;15
46;53
46;47
46;55
46;95
46;72
46;68
46;84
46;94
46;11
46;51
46;42
46;24
46;70
46;29
46;6
46;50
46;4
46;39
46;85
46;10
46;7
46;89
46;52
46;67
46;16
46;79
46;19
46;91
46;34
46;74
46;82
46;63
46;59
46;36
46;9
46;97
46;23
47;85
47;22
47;57
47;32
47;43
47;71
47;74
47;98
47;93
47;58
47;96
47;40
47;54
47;52
47;2
47;36
47;8
47;78
47;99
47;44
47;31
47;11
47;28
47;9
47;24
47;60
47;17
47;1
47;4
47;42
47;62
47;66
47;55
47;80
47;91
47;10
47;37
47;13
47;84
47;68
47;19
47;97
47;45
47;56
47;35
47;30
47;7
47;3
47;26
47;90
47;94
47;15
47;39
47;47
47;64
47;14
47;86
47;70
47;59
47;48
47;81
47;33
47;16
47;12
47;6
47;61
47;20
47;75
47;76
47;34
47;92
47;21
47;50
47;41
47;29
47;82
47;46
47;83
47;89
47;5
47;88
47;69
48;17
48;87
48;86
48;62
48;96
48;54
48;13
48;56
48;84
48;75
48;18
48;6
48;44
48;98
48;57
48;67
48;7
48;63
48;35
48;36
48;14
48;22
48;5
48;15
48;76
48;88
48;3
48;47
49;80
49;74
49;51
49;62
49;44
49;63
49;67
49;5
49;42
49;38
49;88
49;52
49;1
49;33
49;11
49;60
49;13
49;70
49;49
49;76
49;27
49;25
49;81
49;30
49;86
49;48
49;97
49;12
49;56
49;95
49;93
49;53
49;37
49;46
49;85
49;90
49;3
49;50
49;23
49;68
49;21
49;91
49;47
49;87
49;2
49;77
49;28
49;94
49;58
49;43
49;19
49;96
49;15
49;29
49;36
49;8
49;54
49;79
49;83
49;69
49;84
49;31
49;4
49;45
49;82
49;72
49;9
50;46
50;60
50;57
50;24
50;41
50;45
50;70
50;96
50;2
50;69
50;73
50;83
50;1
50;8
50;66
50;56
50;44
50;11
50;26
50;54
50;77
50;7
50;22
50;35
50;76
50;4
50;42
50;38
50;16
50;31
50;30
50;71
50;67
50;48
50;98
50;37
50;49
50;20
51;12
51;10
51;54
51;20
51;27
51;16
51;67
51;70
51;4
51;37
51;17
51;50
51;93
51;62
51;90
51;43
51;38
51;65
51;52
51;81
51;47
51;66
51;14
51;39
51;80
51;55
51;85
51;59
51;36
51;13
51;83
51;29
51;48
51;57
51;44
51;77
51;5
51;97
51;19
51;94
51;84
51;87
51;82
51;92
51;69
51;9
51;76
51;23
52;3
52;51
52;40
52;18
52;27
52;75
52;83
52;98
52;96
52;33
52;4
52;74
52;11
52;92
52;49
52;66
52;12
52;68
52;65
52;46
52;80
52;9
52;77
52;44
52;37
52;69
52;36
52;21
52;24
52;59
52;48
52;2
52;30
52;28
52;84
52;50
52;47
52;43
52;76
52;61
52;1
52;72
52;7
52;14
52;45
52;53
52;58
52;23
52;71
52;26
52;10
52;19
52;42
52;88
52;20
53;49
53;82
53;67
53;48
53;5
53;8
53;76
53;92
53;6
53;12
53;39
53;3
53;27
53;55
53;10
53;71
53;58
53;22
53;74
53;15
53;34
53;51
53;31
53;14
53;53
53;99
53;21
53;25
53;9
53;75
53;41
53;89
53;7
53;64
53;65
54;56
54;67
54;76
54;87
54;74
54;78
54;99
54;19
54;84
54;28
54;58
54;18
54;73
54;88
54;40
54;94
54;14
54;91
54;70
54;24
54;7
54;39
54;25
54;11
54;29
54;61
54;38
54;53
54;2
54;45
54;34
54;65
54;1
54;37
54;60
54;72
54;33
54;47
54;97
54;13
54;82
54;86
54;57
54;41
54;92
54;9
54;31
54;93
54;6
54;83
54;42
54;66
54;21
54;32
54;5
54;96
54;30
54;85
54;98
54;68
54;22
54;63
54;23
54;79
54;51
54;62
54;10
54;43
54;59
54;90
54;12
55;12
55;20
55;70
55;50
55;59
55;69
55;23
55;93
55;47
55;37
55;10
55;1
55;71
55;89
55;91
55;27
55;21
55;5
55;79
55;97
55;99
55;33
55;42
55;63
55;7
55;46
55;52
55;86
55;8
55;80
55;13
55;90
55;82
55;14
55;34
55;55
55;87
55;48
55;40
55;29
55;60
55;54
55;24
55;68
55;6
55;75
55;35
55;43
55;22
55;58
55;36
55;53
55;44
55;41
55;25
55;73
55;88
55;94
55;39
55;65
55;28
55;61
55;45
55;92
55;30
55;62
55;95
55;81
55;4
55;98
55;51
55;19
55;66
55;96
55;64
55;57
55;26
55;38
55;15
55;83
55;84
55;9
55;78
55;49
55;85
55;72
55;31
55;67
56;22
56;85
56;36
56;97
56;15
56;77
56;53
56;45
56;25
56;46
56;7
56;84
56;16
56;20
56;35
56;12
56;42
56;66
56;72
56;37
56;67
56;65
56;69
56;2
56;32
56;10
56;90
56;48
56;83
56;29
56;82
56;61
56;8
56;62
56;38
56;11
56;88
56;9
56;68
56;3
56;50
56;54
56;98
56;76
56;51
56;87
56;6
56;44
56;96
56;75
56;89
56;17
56;99
56;52
56;59
56;63
56;5
56;33
56;73
56;34
56;47
56;60
56;43
56;26
56;49
56;93
56;23
56;91
56;27
56;95
56;64
56;31
56;30
56;21
56;13
56;94
56;14
56;58
56;80
56;74
56;57
56;39
56;55
56;19
57;35
57;68
57;65
57;38
57;94
57;15
57;4
57;46
57;3
57;59
57;79
57;28
57;11
57;27
57;49
57;30
57;21
57;16
57;98
57;72
57;67
57;51
57;77
57;71
57;84
57;75
57;40
57;25
57;81
57;61
57;52
57;82
57;96
57;32
57;41
57;7
57;62
57;39
57;92
57;36
57;76
57;69
57;17
57;56
57;5
57;6
57;88
57;86
57;12
57;19
57;22
57;74
57;2
57;57
57;58
57;78
57;55
57;14
57;64
57;83
57;31
57;24
57;23
57;91
57;80
57;60
57;33
57;43
57;47
57;93
57;10
57;89
57;97
57;42
57;18
57;37
57;63
57;53
57;66
58;77
58;11
58;51
58;46
58;12
58;64
58;5
58;87
58;70
58;43
58;92
58;34
58;79
58;24
58;94
58;83
58;44
58;72
58;57
58;84
58;28
58;63
58;15
58;18
58;20
58;81
58;56
58;22
58;80
58;23
58;14
58;39
58;41
58;67
58;37
58;26
58;85
58;38
58;17
58;8
58;69
58;55
58;27
58;25
58;93
58;66
58;59
58;32
58;90
58;58
58;48
58;86
58;49
58;76
58;42
58;19
58;65
58;16
58;7
58;29
58;30
58;78
58;95
58;71
58;89
58;36
58;98
58;60
58;35
58;82
58;74
58;61
58;3
58;97
58;99
58;21
58;2
58;53
58;13
59;56
59;42
59;61
59;45
59;49
59;15
59;6
59;39
59;76
59;25
59;17
59;94
59;91
59;58
59;81
59;64
59;62
59;84
59;63
59;96
59;60
59;68
59;80
59;11
59;33
59;5
59;10
59;28
59;36
59;85
59;48
59;46
59;43
59;12
59;73
59;82
59;98
59;97
59;29
59;83
59;93
59;2
59;59
59;18
59;32
59;67
59;47
59;34
59;55
59;9
59;7
60;83
60;49
60;19
60;5
60;25
60;66
60;11
60;35
60;40
60;48
60;26
60;2
60;50
60;9
60;37
60;17
60;85
60;98
60;70
60;91
60;54
60;53
60;92
60;58
60;79
60;73
60;57
60;32
60;30
60;44
60;8
60;39
60;95
60;62
60;52
60;24
60;59
60;51
60;7
60;23
60;10
60;90
61;22
61;96
61;47
61;84
61;65
61;34
61;91
61;49
61;87
61;27
61;23
61;33
61;99
61;52
61;8
61;7
61;56
61;43
61;30
61;55
61;68
61;89
61;76
61;37
61;21
61;50
61;85
61;62
61;26
61;77
61;36
61;29
61;92
61;41
61;67
61;3
61;61
61;97
61;83
61;28
61;74
61;17
61;14
61;78
61;73
61;13
61;44
62;75
62;39
62;24
62;67
62;29
62;1
62;87
62;36
62;11
62;38
62;52
62;73
62;47
62;77
62;68
62;34
62;79
62;81
62;70
62;86
62;16
62;25
62;14
62;32
62;9
62;4
62;45
62;55
62;95
62;59
62;7
62;23
62;61
62;44
62;84
62;50
62;26
62;80
62;48
62;10
62;91
62;66
62;3
62;33
62;31
62;43
63;57
63;27
63;99
63;62
63;84
63;97
63;29
63;44
63;31
63;59
63;96
63;47
63;65
63;54
63;67
63;11
63;63
63;72
63;4
63;3
63;20
63;79
63;28
63;1
63;64
63;77
63;81
64;22
64;87
64;27
64;44
64;61
64;49
64;55
64;26
64;1
64;12
64;40
64;36
64;98
64;14
64;45
64;62
64;56
64;60
64;54
64;74
64;91
64;57
64;92
64;79
64;84
64;16
64;10
64;46
64;59
64;34
64;80
64;52
64;8
64;32
64;94
64;95
64;41
64;20
64;37
64;93
64;30
64;75
64;13
64;77
64;63
64;7
64;35
64;73
64;58
